Day,detector_id,lane,speed,occupancy,volume,District,Road_EN
6,TDS90016,Slow Lane,-0.521095069,0.693120336,-0.264280631,Yuen Long,Yuen Long Highway near Shap Pat Heung Interchange - Westbound (1) 
6,TDS90017,Fast Lane,1.753103248,-0.290166868,-0.004105914,Yuen Long,Yuen Long Highway near Shap Pat Heung Interchange - Westbound (2) 
6,TDS90017,Middle Lane,0.742348441,1.130136871,1.55694239,Yuen Long,Yuen Long Highway near Pok Oi Interchange - Westbound (1) 
6,TDS90017,Slow Lane,0.540197479,-0.399421002,-1.044804782,Yuen Long,Yuen Long Highway near Pok Oi Interchange - Westbound (2) 
7,TDS10001,Fast Lane,-2.643680166,4.51701502,0.516243521,Yuen Long,Yuen Long Highway near Long Fai Road - Westbound 
7,TDS10001,Middle Lane,-2.744755646,6.265081161,0.256068804,Yuen Long,Yuen Long Highway near Tsing Long Highway - Westbound (1) 
7,TDS10001,Slow Lane,-0.67270829,1.894915808,2.337466541,Yuen Long,Yuen Long Highway near Tsing Long Highway - Westbound (2) 
7,TDS10002,Fast Lane,0.439121998,0.146849667,0.516243521,Yuen Long,San Tin Highway near Sha Po Tsuen - Southbound 
7,TDS10002,Slow Lane,0.034820075,0.146849667,-0.004105914,Yuen Long,San Tin Highway near Mo Fan Heung - Southbound 
7,TDS10003,Fast Lane,0.540197479,-0.180912734,-0.264280631,Yuen Long,San Tin Highway near Pok Wai - Southbound 
7,TDS10003,Slow Lane,0.742348441,-0.399421002,-0.784630065,Yuen Long,San Tin Highway near Kam Pok Road East - Southbound 
7,TDS10004,Fast Lane,0.792886181,0.256103801,0.256068804,Yuen Long,San Tin Highway near Fairview Park Boulevard - Southbound 
7,TDS10004,Middle Lane,0.388584258,0.256103801,0.256068804,Yuen Long,San Tin Highway near Chun Shin Road - Southbound 
7,TDS10004,Slow Lane,-0.318944108,0.037595533,-1.044804782,Yuen Long,San Tin Highway near Geranium Path - Southbound 
7,TDS10005,Fast Lane,0.944499402,-0.399421002,-0.524455348,Yuen Long,San Tin Highway near Palm Springs Boulevard - Southbound 
7,TDS10005,Slow Lane,0.489659739,-0.508675136,-1.044804782,Yuen Long,San Tin Highway near Mai Po Shan Tsuen - Southbound 
7,TDS10006,Fast Lane,-0.723246031,0.693120336,0.776418238,Yuen Long,San Tin Highway near San Tin Soccer Pitch - Southbound 
7,TDS10006,Slow Lane,-0.824321511,0.474612069,-0.004105914,Yuen Long,San Tin Highway near Mai Po Lung - Southbound 
7,TDS10007,Fast Lane,-0.521095069,1.020882738,2.337466541,Yuen Long,San Tin Highway near Tsing Lung Tsuen - Southbound 
7,TDS10007,Slow Lane,-0.57163281,1.348645139,1.036592955,Yuen Long,San Tin Highway near Man Tin Cheung Park - Southbound 
7,TDS10010,Fast Lane,-0.420019588,2.768948879,2.857815976,Yuen Long,San Tin Highway near San Tin Interchange - Southbound 
7,TDS10010,Slow Lane,-0.470557329,2.113424076,1.817117107,Yuen Long,Fanling Highway near Chau Tau Tsuen - Westbound (1) 
7,TDS10011,Fast Lane,-0.470557329,2.550440611,2.077291824,Yuen Long,Fanling Highway near Chau Tau Tsuen - Westbound (2) 
7,TDS10011,Middle Lane,-0.521095069,0.911628604,0.256068804,North,Fanling Highway near Kwu Tung - Westbound (1) 
7,TDS10011,Slow Lane,-1.683463098,0.474612069,-0.784630065,North,Fanling Highway near Kwu Tung - Westbound (2) 
7,TDS10012,Fast Lane,-0.167330886,0.80237447,2.337466541,North,Fanling Highway near Kwu Tung - Westbound (3) 
7,TDS10012,Middle Lane,0.034820075,1.567153407,1.55694239,North,Fanling Highway near Kwu Tung - Westbound (4) 
7,TDS10012,Slow Lane,0.287508777,-0.0716586,-0.784630065,Southern,Aberdeen Praya Road near Aberdeen Wholesale Fish Market - Eastbound 
7,TDS10013,Fast Lane,-0.975934733,2.768948879,1.55694239,Southern,Aberdeen Praya Road near Aberdeen Wholesale Fish Market - Westbound 
7,TDS10013,Middle Lane,-0.116793146,1.67640754,1.036592955,Tuen Mun,Castle Peak Rd-Lam Tei near Lam Tei Pet Garden - Northbound 
7,TDS10013,Slow Lane,-0.015717665,0.146849667,-1.044804782,Tuen Mun,Castle Peak Rd-Hung Shui Kui near Shun Tat Street - Northbound 
7,TDS20001,Fast Lane,0.338046518,0.911628604,1.55694239,Tuen Mun,Castle Peak Rd-Hung Shui Kui near Tin Ha Road - Northbound 
7,TDS20001,Slow Lane,0.388584258,1.348645139,-0.004105914,Yuen Long,Castle Peak Rd-Hung Shui Kiu near Hung Shui Kiu Light Rail Stop - Northbound 
7,TDS20002,Fast Lane,0.439121998,0.474612069,1.036592955,Tuen Mun,Castle Peak Rd-Hung Shui Kui near Shun Tat Street - Southbound 
7,TDS20002,Slow Lane,0.489659739,0.80237447,-0.264280631,Tuen Mun,Castle Peak Rd-Hung Shui Kui near Tin Ha Road - Southbound 
7,TDS20003,Fast Lane,-0.369481848,0.80237447,1.296767672,Tuen Mun,Castle Peak Rd-Hung Shui Kui near Hung Shui Kiu Main Street - Southbound 
7,TDS20003,Middle Lane,0.388584258,1.348645139,1.817117107,Tsuen Wan,Castle Peak Rd-Kwai Chung near Shing Mun Road - Eastbound 
7,TDS20003,Middle Lane,0.287508777,-0.180912734,-0.524455348,Tsuen Wan,Castle Peak Rd-Kwai Chung near Kwok Shui Road Park - Eastbound 
7,TDS20003,Slow Lane,0.085357816,0.474612069,0.256068804,Kwai Tsing,Castle Peak Rd-Kwai Chung near Yip Shing Street Playground - Southbound 
7,TDS20004,Fast Lane,-0.015717665,1.020882738,1.296767672,Kwai Tsing,Castle Peak Rd-Kwai Chung near Tai Wo Interchange - Southbound 
7,TDS20004,Middle Lane,1.096112623,0.583866202,0.256068804,Tsuen Wan,Castle Peak Rd-Tseun Wan near Texaco Road Flyover - Westbound 
7,TDS20004,Slow Lane,-0.420019588,2.113424076,2.337466541,Tsuen Wan,Castle Peak Rd-Kwai Chung near Kwok Shui Road Park - Westbound (1) 
7,TDS20005,Fast Lane,0.64127296,1.348645139,1.296767672,Tsuen Wan,Castle Peak Rd-Kwai Chung near Kwok Shui Road Park - Westbound (2) 
7,TDS20005,Middle Lane,1.854178729,0.365357935,0.256068804,Kwai Tsing,Castle Peak Rd-Kwai Chung near Central Kwai Chung Park - Northbound (1) 
7,TDS20005,Slow Lane,0.64127296,1.457899273,2.077291824,Kwai Tsing,Castle Peak Rd-Kwai Chung near Central Kwai Chung Park - Northbound (2) 
7,TDS20006,Fast Lane,0.085357816,1.348645139,1.55694239,Tuen Mun,Castle Peak Rd-Lam Tei near Lam Tei Interchange - Northbound 
7,TDS20006,Middle Lane,0.034820075,1.567153407,1.817117107,Tuen Mun,Castle Peak Rd-Lam Tei near Miu Fat Buddhist Monastery - Northbound 
7,TDS20006,Slow Lane,-0.369481848,2.113424076,2.337466541,Tuen Mun,Castle Peak Rd-Lam Tei near Lam Tei Main Street - Southbound 
7,TDS20007,Fast Lane,-0.369481848,1.348645139,1.55694239,Tuen Mun,Castle Peak Rd-Lam Tei near Fuk Hang Playground - Southbound 
7,TDS20007,Slow Lane,-0.217868627,0.693120336,0.256068804,Yuen Long,Castle Peak Rd-Ping Shan near Hung Tin Road - Eastbound 
7,TDS20008,Fast Lane,-0.521095069,1.348645139,2.597641258,Yuen Long,Castle Peak Rd-Ping Shan near Fui Sha Wai - Eastbound 
7,TDS20008,Slow Lane,-0.723246031,0.693120336,0.516243521,Yuen Long,Castle Peak Rd-Ping Shan near Tong Yan San Tsuen Playground - Eastbound 
7,TDS20009,Fast Lane,-0.925396992,4.735523287,1.296767672,Yuen Long,Castle Peak Rd-Ping Shan near Ping Shan Light Rail Stop - Eastbound 
7,TDS20009,Slow Lane,-0.167330886,0.583866202,-0.004105914,Yuen Long,Castle Peak Rd-Ping Shan near Hung Tin Road - Westbound 
7,TDS30001,Fast Lane,-0.167330886,1.130136871,2.597641258,Yuen Long,Castle Peak Rd-Ping Shan near Fui Sha Wai - Westbound 
7,TDS30001,Middle Lane,0.489659739,0.474612069,1.817117107,Yuen Long,Castle Peak Rd-Ping Shan near Tong Yan San Tsuen Playground - Westbound 
7,TDS30001,Slow Lane,0.287508777,0.474612069,-0.004105914,Yuen Long,Castle Peak Rd-Ping Shan near Long Tin Road - Westbound 
7,TDS30002,Fast Lane,0.792886181,0.365357935,1.55694239,Central and Western,Harcourt Road near Tim Mei Avenue - Eastbound 
7,TDS30002,Middle Lane,-0.57163281,0.583866202,0.256068804,Wan Chai,Harcourt Road near The Hong Kong Academy for Performing Arts - Eastbound 
7,TDS30002,Slow Lane,-0.116793146,1.348645139,-0.524455348,Wan Chai,Gloucestor Road near Gloucester Road Garden - Eastbound 
7,TDS30003,Fast Lane,1.399339066,0.365357935,1.55694239,Wan Chai,Gloucestor Road near Stewart Road - Eastbound 
7,TDS30003,Middle Lane,0.64127296,0.583866202,0.516243521,Wan Chai,Gloucestor Road near Fleming Road - Westbound 
7,TDS30003,Slow Lane,-0.116793146,1.020882738,-0.264280631,Wan Chai,Gloucestor Road near Wan Chai Sport Ground - Westbound 
7,TDS30004,Fast Lane,0.287508777,0.146849667,1.296767672,North,Jockey Club Road near Fanling Government Primary School - Southbound 
7,TDS30004,Middle Lane,1.803640989,1.239391005,1.55694239,North,Jockey Club Road near Fanling Highway - Southbound 
7,TDS30004,Slow Lane,2.561707095,0.256103801,-1.044804782,North,Jockey Club Road near Fanling Government Primary School - Northbound 
7,TDS30005,Fast Lane,1.652027768,-0.180912734,1.296767672,North,Jockey Club Road near Fanling Highway - Northbound 
7,TDS30005,Middle Lane ,1.753103248,0.256103801,-0.004105914,Tuen Mun,Lung Fu Road near Wong Chu Road - Eastbound 
7,TDS30005,Middle Lane,1.550952287,-0.508675136,-0.004105914,Tuen Mun,Wong Chu Road near Hoi Wong Road - Eastbound 
7,TDS30005,Slow Lane,1.247725845,-0.508675136,-0.784630065,Tuen Mun,Wong Chu Road near Tuen Mun Heung Sze Wui Road - Eastbound 
7,TDS30006,Fast Lane,1.298263585,0.146849667,1.036592955,Tuen Mun,Wong Chu Road near Hoi Wong Road - Westbound 
7,TDS30006,Middle Lane,0.64127296,0.146849667,-0.264280631,Tuen Mun,Wong Chu Road near Tuen Mun Heung Sze Wui Road - Westbound 
7,TDS30006,Slow Lane,0.388584258,1.130136871,-0.524455348,Yuen Long,Long Tin Road near Tin Fuk Road - Southbound 
7,TDS30007,Fast Lane,1.096112623,-0.508675136,-0.264280631,Yuen Long,Long Tin Road near Yung Yuen Road - Southbound 
7,TDS30007,Slow Lane,0.388584258,0.256103801,-0.264280631,Yuen Long,Long Tin Road near Shui Pin Wai Interchange - Southbound 
7,TDS30008,Fast Lane,2.410093874,-0.290166868,-0.004105914,Yuen Long,Long Tin Road near Tong Yan San Tsuen Interchange - Southbound 
7,TDS30008,Slow Lane,1.399339066,-0.0716586,-0.524455348,Yuen Long,Long Tin Road near Tin Fuk Road - Northbound 
7,TDS90001,Fast Lane,0.540197479,1.348645139,2.597641258,Yuen Long,Long Tin Road near Yung Yuen Road - Northbound 
7,TDS90001,Middle Lane,0.540197479,1.020882738,1.036592955,Yuen Long,Long Tin Road near Shui Pin Wai Interchange - Northbound 
7,TDS90001,Slow Lane,0.085357816,0.037595533,-0.784630065,Yuen Long,Long Tin Road near Tong Yan San Tsuen Interchange - Northbound 
7,TDS90004,Fast Lane,-1.481312137,2.878203012,1.296767672,Sha Tin,Ma On Shan Bypass near Hang Fai Street Park - Eastbound 
7,TDS90004,Middle Lane ,-2.340453723,5.828064625,0.776418238,Sha Tin,Ma On Shan Bypass near Ma On Shan Fire Station - Eastbound 
7,TDS90004,Middle Lane,-2.239378242,4.189252618,0.776418238,Sha Tin,Ma On Shan Bypass near Ma On Shan Service Reservoir - Eastbound 
7,TDS90005,Fast Lane,-2.087765021,3.533727815,1.296767672,Sha Tin,Ma On Shan Bypass near Lee On Estate - Eastbound 
7,TDS90005,Middle Lane,-1.582387617,2.004169942,0.516243521,Sha Tin,Ma On Shan Bypass near Cheung Muk Tau - Eastbound 
7,TDS90005,Slow Lane,-1.329698915,4.079998484,1.296767672,Sha Tin,Ma On Shan Bypass near Hang Fai Street Park - Westbound 
7,TDS90010,Fast Lane,0.236971037,1.130136871,0.516243521,Sha Tin,Ma On Shan Bypass near Ma On Shan Fire Station - Westbound 
7,TDS90010,Slow Lane,0.489659739,-0.508675136,-1.3049795,Sha Tin,Ma On Shan Bypass near Ma On Shan Service Reservoir - Westbound 
7,TDS90011,Fast Lane,0.439121998,0.146849667,-0.004105914,Sha Tin,Ma On Shan Bypass near Lee On Estate - Westbound 
7,TDS90011,Slow Lane,0.338046518,0.474612069,-0.784630065,Sha Tin,Ma On Shan Bypass near Wu Kai Sha MTR Station - Westbound 
7,TDS90012,Fast Lane,0.135895556,0.037595533,0.516243521,Sha Tin,Ma On Shan Bypass near Cheung Muk Tau - Westbound 
7,TDS90012,Slow Lane,0.388584258,0.037595533,-0.524455348,Sha Tin,Ma On Shan Road near Ah Kung Kok Fishermen Village - Northbound 
7,TDS90013,Fast Lane,2.713320316,-0.61792927,-1.044804782,Sha Tin,Ma On Shan Road near Tai Shui Hang MTR Station - Northbound 
7,TDS90013,Middle Lane,-0.066255406,0.256103801,0.256068804,Sha Tin,Ma On Shan Road near Hang Tai Road - Northbound 
7,TDS90014,Fast Lane,1.096112623,-0.508675136,-0.784630065,Sha Tin,Ma On Shan Road near Tai Shui Hang MTR Station - Southbound 
7,TDS90014,Middle Lane,0.135895556,0.256103801,0.776418238,Sha Tin,Ma On Shan Road near Hang Tai Road - Southbound 
7,TDS90014,Slow Lane,-0.57163281,-0.508675136,-1.3049795,Kwun Tong,New Clear Water Bay Road near St. Joseph's Anglo-Chinese School - Eastbound 
7,TDS90015,Fast Lane,1.096112623,-0.61792927,-1.044804782,Kwun Tong,New Clear Water Bay Road near Shun Lee Disciplined Services Quarters - Eastbound (1) 
7,TDS90015,Middle Lane,0.64127296,1.239391005,2.337466541,Kwun Tong,New Clear Water Bay Road near Shun Lee Disciplined Services Quarters - Eastbound (2) 
7,TDS90015,Slow Lane,0.742348441,0.365357935,-1.3049795,Kwun Tong,New Clear Water Bay Road near New Clear Water Bay Road Sitting-out Area - Eastbound 
7,TDS90016,Fast Lane,0.489659739,0.693120336,0.776418238,Kwun Tong,New Clear Water Bay Road near Shun Lee Disciplined Services Quarters - Westbound (1) 
7,TDS90016,Middle Lane,0.439121998,0.474612069,-1.044804782,Kwun Tong,New Clear Water Bay Road near Shun Lee Disciplined Services Quarters - Westbound (2) 
7,TDS90016,Middle Lane,0.085357816,1.457899273,0.256068804,Kwun Tong,New Clear Water Bay Road near New Clear Water Bay Road Sitting-out Area - Westbound 
7,TDS90016,Slow Lane,-0.369481848,0.037595533,-0.784630065,Sai Kung,New Clear Water Bay Road near On Sau Road - Westbound 
7,TDS90017,Fast Lane,2.00579195,0.474612069,0.776418238,Tsuen Wan,Penny's Bay Highway near North Lantau Highway - Southbound 
7,TDS90017,Middle Lane,1.096112623,0.80237447,-0.004105914,Tsuen Wan,Penny's Bay Highway near Inspiration Lake Recreation Centre - Southbound 
7,TDS90017,Slow Lane,0.893961662,0.037595533,-0.784630065,Tsuen Wan,Penny's Bay Highway near North Lantau Highway - Northbound 
7,TDS90018,Fast Lane,0.742348441,-0.727183403,-1.3049795,Tsuen Wan,Penny's Bay Highway near Inspiration Lake Recreation Centre - Northbound 
7,TDS90018,Middle Lane,0.489659739,0.693120336,-0.264280631,Kowloon City,Prince Edward Road East near Tak Ku Ling Road - Northbound 
7,TDS90018,Slow Lane,0.439121998,-0.0716586,-1.044804782,Kowloon City,Prince Edward Road East near Lee Kau Yan Memorial School - Northbound 
7,TDS90020,Fast Lane,-0.066255406,-0.180912734,-0.004105914,Kowloon City,Prince Edward Road East near Regal Oriental Hotel - Southbound 
7,TDS90020,Middle Lane,-0.67270829,1.567153407,0.776418238,Kowloon City,Prince Edward Road East near Lee Kau Yan Memorial School - Southbound 
7,TDS90020,Slow Lane,-0.116793146,0.693120336,0.516243521,Southern,Pok Fu Lam Road near St. Paul's College Primary School - Eastbound 
7,TDS90021,Fast Lane,0.540197479,-0.180912734,-0.004105914,Southern,Shek Pai Wan Road near Wah Kwai Estate - Eastbound 
8,AID01101,Fast Lane,1.045574883,-0.727183403,-1.044804782,Southern,Shek Pai Wan Road near Shek Pai Wan Road Playground - Eastbound 
8,AID01101,Middle Lane,-0.217868627,-0.508675136,-1.044804782,Southern,Shek Pai Wan Road near Wah Fu Road - Westbound 
8,AID01101,Slow Lane,-1.279161175,-0.61792927,-1.3049795,Southern,Shek Pai Wan Road near Wah Kwai Estate - Westbound 
8,AID01102,Fast Lane,0.034820075,0.037595533,1.036592955,Southern,Shek Pai Wan Road near Shek Pai Wan Road Playground - Westbound 
8,AID01102,Middle Lane,-0.015717665,-0.180912734,-0.004105914,Sha Tin,Tai Chung Kui Road near Shing Mun River Promenade Garden No. 1 - Northbound 
8,AID01102,Slow Lane,-0.116793146,-0.61792927,-1.044804782,Sha Tin,Tai Chung Kiu Road near Sha Tin Wai Road - Northbound 
8,AID01103,Fast Lane,0.540197479,-0.0716586,0.776418238,Sha Tin,Tai Chung Kiu Road near Kong Pui Street Rest Garden - Northbound 
8,AID01103,Slow Lane,-1.228623435,-0.180912734,-1.044804782,Sha Tin,Tai Chung Kiu Road near Sha Tin Road - Northbound 
8,AID01104,Fast Lane,0.489659739,-0.180912734,0.256068804,Sha Tin,Tai Chung Kiu Road near Sha Tin Wai Road - Southbound 
8,AID01104,Slow Lane,-0.57163281,0.583866202,-0.004105914,Sha Tin,Tai Chung Kiu Road near Kong Pui Street Rest Garden - Southbound 
8,AID01105,Fast Lane,0.742348441,0.037595533,1.55694239,Sha Tin,Tai Chung Kiu Road near Sha Tin Road - Southbound 
8,AID01105,Slow Lane,0.236971037,-0.0716586,-0.264280631,Sha Tin,Tai Chung Kui Road near Shing Mun River Promenade Garden No. 2 - Southbound 
8,AID01106,Fast Lane,-0.57163281,0.037595533,0.776418238,Tai Po,Ting Kok Road near Fortune Garden - Eastbound 
8,AID01107,Fast Lane,0.135895556,0.037595533,0.776418238,Tai Po,Ting Kok Road near Golf Park Golf Driving Range - Eastbound 
8,AID01108,Fast Lane,-0.015717665,0.037595533,1.036592955,Tai Po,Ting Kok Road near Dai Kwai Street - Eastbound 
8,AID01108,Slow Lane,-0.015717665,-0.180912734,-0.264280631,Tai Po,Ting Kok Road near Ting Hing Road - Eastbound 
8,AID01109,Fast Lane,-0.470557329,-0.727183403,-1.3049795,Tai Po,Ting Kok Road near Dai Fu Street Substation - Eastbound 
8,AID01109,Slow Lane,-0.318944108,-0.290166868,-0.264280631,Tai Po,Ting Kok Road near Fung Yuen Road - Eastbound 
8,AID01110,Fast Lane,-0.167330886,-0.290166868,-0.004105914,Tai Po,Ting Kok Road near Yue Kok Village Sitting-out Area - Eastbound 
8,AID01110,Middle Lane,-0.470557329,-0.0716586,0.516243521,Tai Po,Ting Kok Road near Chung Nga Road - Eastbound 
8,AID01110,Slow Lane,-0.67270829,-0.727183403,-0.784630065,Tai Po,Ting Kok Road near Sam Mun Tsai Road - Westbound 
8,AID01111,Fast Lane,-0.015717665,0.146849667,1.296767672,Tai Po,Ting Kok Road near Fortune Garden - Westbound 
8,AID01111,Middle Lane,0.186433296,-0.180912734,-0.264280631,Tai Po,Ting Kok Road near Lo Fai Road - Westbound 
8,AID01111,Middle Lane,0.287508777,-0.290166868,-0.264280631,Tai Po,Ting Kok Road near Ting Hing Road - Westbound 
8,AID01111,Slow Lane,-0.167330886,-0.508675136,-0.004105914,Tai Po,Ting Kok Road near Dai Fu Street Substation - Westbound 
8,AID01112,Fast Lane,0.338046518,-0.61792927,-0.524455348,Tai Po,Ting Kok Road near Dai Fat Street - Westbound 
8,AID01112,Middle Lane,-0.015717665,-0.180912734,-1.044804782,Tai Po,Ting Kok Road near Yue Kok - Westbound 
8,AID01112,Middle Lane,-0.420019588,0.256103801,-0.004105914,Tai Po,Ting Kok Road near Dai Fuk Street - Westbound 
8,AID01112,Slow Lane,-0.723246031,-0.290166868,1.036592955,Tai Po,Ting Kok Road near On Po Road - Westbound 
8,AID01113,Fast Lane,0.388584258,-0.399421002,0.516243521,Tai Po,Tai Po Road - Yuen Chau Tsai near Kwong Wang Street - Souhtbound 
8,AID01113,Middle Lane,0.388584258,-0.61792927,-0.784630065,Tai Po,Tai Po Road - Tai Po Kau near Tai Po Kau Fresh Water Pumping Station - Souhtbound 
8,AID01114,Fast Lane,0.287508777,-0.61792927,-0.524455348,Tai Po,Tai Po Road - Tai Po Kau near Yat Yiu Avenue - Southbound 
8,AID01114,Middle Lane,0.742348441,-0.508675136,-0.524455348,Tai Po,Tai Po Road - Tai Po Kau near Lai Chi Hang - Southbound 
8,AID01115,Fast Lane,-0.015717665,-0.508675136,-0.264280631,Tai Po,Tai Po Road - Tai Po Kau near Tai Po Kau Garden - Souhtbound 
8,AID01115,Slow Lane,-0.723246031,-0.290166868,-0.524455348,Tai Po,Tai Po Road - Tai Po Kau near Tai Po Kau Park - Southbound 
8,AID01116,Fast Lane,0.034820075,-0.399421002,-0.004105914,Tai Po,Tai Po Road - Tai Po Kau near Japanese International School - Southbound 
8,AID01116,Slow Lane,0.085357816,-0.61792927,-1.044804782,Tai Po,Tai Po Road - Tai Po Kau near Po Leung Kuk Tin Ka Ping Millennium Primary School - Southbound 
8,AID01117,Fast Lane,0.186433296,-0.399421002,-0.264280631,Tai Po,Tai Po Road - Tai Po Kau near Cheung Shue Tan Road - Southbound 
8,AID01117,Middle Lane,-0.167330886,-0.727183403,-1.044804782,Tai Po,Tai Po Road - Tai Po Kau near Dragon Fountain - Southbound 
8,AID01117,Middle Lane,0.085357816,-0.61792927,-0.784630065,Sha Tin,Tai Po Road - Ma Liu Shui near Tai Po Mei - Southbound 
8,AID01117,Slow Lane,-0.268406367,-0.727183403,-1.044804782,Sha Tin,Tai Po Road - Ma Liu Shui near Chek Nai Ping - Souhtbound 
8,AID01118,Fast Lane,-0.167330886,-0.508675136,-0.524455348,Sha Tin,Tai Po Road - Ma Liu Shui near University Avenue - Southbound 
8,AID01118,Middle Lane,-0.57163281,-0.180912734,-0.524455348,Sha Tin,Tai Po Road - Ma Liu Shui near De Yucca - Southbound 
8,AID01119,Fast Lane,-0.67270829,-0.180912734,-0.004105914,Sha Tin,"Tai Po Road - Ma Liu Shui near Hyatt Regency Hong Kong, Sha Tin - Southbound "
8,AID01119,Middle Lane,-1.026472473,0.256103801,0.516243521,Sha Tin,Tai Po Road - Ma Liu Shui near Kau To Shan Road - Southbound 
8,AID01119,Slow Lane,-1.531849877,0.256103801,-0.004105914,Tai Po,Tai Po Road - Tai Po Kau near Tai Po Kau Fresh Water Pumping Station - Northbound 
8,AID01120,Fast Lane,0.338046518,-0.508675136,-0.264280631,Tai Po,Tai Po Road - Tai Po Kau near Yin Tse Lane - Northbound 
8,AID01120,Middle Lane,-0.420019588,-0.399421002,-0.784630065,Tai Po,Tai Po Road - Tai Po Kau near Lai Chi Hang - Northbound 
8,AID01120,Slow Lane,-1.178085694,0.693120336,0.776418238,Tai Po,Tai Po Road - Tai Po Kau near Tai Po Kau Park - Northbound 
8,AID01121,Slow Lane,0.034820075,-0.399421002,-0.784630065,Tai Po,Tai Po Road - Tai Po Kau near Japanese International School - Northbound 
8,AID01122,Fast Lane,0.338046518,-0.508675136,-0.264280631,Tai Po,Tai Po Road - Tai Po Kau near Po Leung Kuk Tin Ka Ping Millennium Primary School - Northbound 
8,AID01122,Slow Lane,0.590735219,-0.61792927,-0.784630065,Tai Po,Tai Po Road - Tai Po Kau near Cheung Shue Tan Road - Northbound 
8,AID01123,Fast Lane,-0.62217055,-0.0716586,1.296767672,Tai Po,Tai Po Road - Tai Po Kau near Dragon Fountain - Northbound 
8,AID01123,Slow Lane,-1.026472473,-0.0716586,0.776418238,Tai Po,Tai Po Road - Tai Po Kau near Tai Po Mei - Northbound 
8,AID01124,Fast Lane,0.489659739,-0.399421002,0.516243521,Sha Tin,Tai Po Road - Ma Liu Shui near Chek Nai Ping - Northbound 
8,AID01124,Slow Lane,0.489659739,-0.0716586,0.776418238,Sha Tin,Tai Po Road - Ma Liu Shui near University Avenue - Northbound 
8,AID01125,Fast Lane,0.540197479,-0.0716586,1.036592955,Sha Tin,Tai Po Road - Ma Liu Shui near De Yucca - Northbound 
8,AID01125,Slow Lane,-0.318944108,-0.290166868,-0.524455348,Sha Tin,Tai Po Road - Ma Liu Shui near University MTR Station - Northbound 
8,AID01126,Fast Lane,1.197188104,0.146849667,1.296767672,Sha Tin,Tai Po Road - Ma Liu Shui near Sha Tin Sewage Treatment Works - Northbound 
8,AID01126,Slow Lane,0.287508777,-0.290166868,-0.004105914,Tai Po,Tai Po Tai Wo Road near Tai Po Arts Centre - Eastbound 
8,AID01127,Fast Lane,0.590735219,0.474612069,1.817117107,Tai Po,Tai Po Tai Wo Road near New Territories North Regional Police Headquarters - Eastbound 
8,AID01127,Slow Lane,0.388584258,-0.180912734,-0.004105914,Tai Po,Tai Po Tai Wo Road near New Territories North Regional Police Headquarters - Westbound 
8,AID01128,Fast Lane,1.197188104,-0.290166868,0.516243521,Tai Po,Tai Po Tai Wo Road near Yuen Shin Park - Westbound 
8,AID01128,Slow Lane,0.6918107,-0.180912734,0.516243521,Tuen Mun,Tsing Tin Road near Tsing Tin Playground - Eastbound 
8,AID01129,Fast Lane,0.843423921,-0.508675136,-0.524455348,Tuen Mun,Tsing Tin Road near Tuen Mun Tang Shiu Kin Sports Ground - Eastbound 
8,AID01129,Slow Lane,0.893961662,-0.508675136,-0.264280631,Tuen Mun,Tsing Tin Road near Tuen Mun Hospital - Eastbound 
8,AID01131,Fast Lane,1.449876806,-0.399421002,0.256068804,Tuen Mun,Tsing Tin Road near Tsing Tin Playground - Westbound 
8,AID01131,Slow Lane,1.348801325,-0.727183403,-0.784630065,Tuen Mun,Tsing Tin Road near Tuen Mun Hospital - Westbound 
8,AID01132,Fast Lane,1.247725845,-0.61792927,-0.524455348,Yuen Long,Tin Ying Road near Tin Wah Road - Northbound 
8,AID01132,Middle Lane,0.489659739,-0.290166868,-0.524455348,Yuen Long,Tin Ying Road near Tin Sau Road - Northbound 
8,AID01132,Slow Lane,0.742348441,-0.727183403,-0.784630065,Yuen Long,Tin Ying Road near Tin Yuet Road - Northbound 
8,AID01133,Fast Lane,1.449876806,-0.399421002,0.256068804,Yuen Long,Tin Ying Road near Tin Sau Road - Southbound 
8,AID01133,Slow Lane,0.893961662,-0.508675136,-0.524455348,Yuen Long,Tin Ying Road near Tin Yuet Road - Southbound 
8,AID01134,Fast Lane,0.843423921,-0.399421002,0.516243521,Yuen Long,Tin Ying Road near Lau Fau Shan Fire Station Cum Ambulance Depot - Westbound 
8,AID01134,Slow Lane,0.843423921,-0.290166868,-0.264280631,Tai Po,Yuen Shin Road near Yuen Chau Tsai Park - Northbound 
8,AID01135,Fast Lane,0.843423921,0.037595533,0.256068804,Tai Po,Yuen Shin Road near Tai Po Tai Wo Road - Northbound 
8,AID01135,Slow Lane,0.944499402,-0.290166868,0.516243521,Tai Po,Yuen Shin Road near Dai Fat Street - Northbound 
8,AID01136,Slow Lane,0.590735219,-0.508675136,-1.044804782,Tai Po,Yuen Shin Road near Tai Po Tai Wo Road - Southbound 
8,AID01201,Fast Lane,-0.521095069,-0.180912734,0.516243521,Tai Po,Yuen Shin Road near Dai Fat Street - Southbound 
8,AID01201,Slow Lane,-0.874859252,0.693120336,1.296767672,Tai Po,Yuen Shin Road near Dai Fuk Street - Southbound 
